Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\time_resp_2mass_20230720.csv,
Starttime of export,133343080267770000,Thursday, July 20, 2023,15:27:06.777
Endtime of export,133343080377820000,Thursday, July 20, 2023,15:27:17.782


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject
12.5,0.074866527333984537,0.003814697265625,0.071051830068359537,0.00058020663679857806,0,0
12.625,0.07714843750000018,0.00762939453125,0.06951904296875018,0.00055443914709367719,0,0
12.75,0.079476050771484549,0,0.079476050771484549,0.00064755737069385224,0,0
12.875,0.081849812343750189,0,0.081849812343750189,0.00065962338550561747,0,0
13,0.084270167177734556,0,0.084270167177734556,0.00067195833784321592,0,0
13.125,0.086737560000000186,0.003814697265625,0.082922862734375186,0.00064549177530250708,0,0
13.25,0.089252435302734565,-0.003814697265625,0.093067132568359565,0.00073800663166104534,0,0
13.375,0.091815237343750217,0.003814697265625,0.088000540078125217,0.00067142026586801764,0,0
13.5,0.094426410146484591,0.003814697265625,0.090611712880859591,0.00068633564053715613,0,0
13.625,0.097086397500000227,0,0.097086397500000227,0.00074050586306971587,0,0
13.75,0.099795642958984618,-0.003814697265625,0.10361034022460962,0.0007933624943860778,0,0
13.875,0.10255458984375025,0.00762939453125,0.094925195312500252,0.00068871295427897839,0,0
14,0.10536368124023461,0.003814697265625,0.10154898397460961,0.00074521273278405607,0,0
14.125,0.10822336000000025,0.003814697265625,0.10440866273437525,0.000761245796218868,0,0
14.25,0.11113406874023463,0.003814697265625,0.10731937147460963,0.00077747754079008735,0,0
