Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_20250124.csv,
Starttime of export,133821680268426250,Friday, January 24, 2025,13:53:46.842
Endtime of export,133821680378500000,Friday, January 24, 2025,13:53:57.850


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject,FlagMotionExe
10.75,0.047468743896484471,0.00762939453125,0.039839349365234471,0.0007172318879039958,0,0,1
10.875,0.0491576873437501,0.003814697265625,0.0453429900781251,0.00074359763963871084,0,0,1
11,0.050886076552734492,0.00762939453125,0.043256682021484492,0.00072894506878572478,0,0,1
11.125,0.052654360000000115,0.00762939453125,0.045024965468750115,0.0007352431335638927,0,0,1
11.25,0.0544629859277345,0.00762939453125,0.0468335913964845,0.00074161367835574627,0,0,1
11.375,0.05631240234375013,0.00762939453125,0.04868300781250013,0.00074805911740522121,0,0,1
11.5,0.0582030570214845,0.00762939453125,0.0505736624902345,0.00075458180347999981,0,0,1
11.625,0.060135397500000139,0.003814697265625,0.056320700234375139,0.00078141892538458383,0,0,1
11.75,0.062109871083984504,0.003814697265625,0.058295173818359504,0.00078748569018828065,0,0,1
11.875,0.064126924843750141,0.003814697265625,0.060312227578125141,0.00079366371642355341,0,0,1
12,0.066187005615234509,0.003814697265625,0.062372308349609509,0.00079995398772342936,0,0,1
12.125,0.068290560000000153,0.00762939453125,0.060661165468750153,0.00078612259239080275,0,0,1
12.25,0.070438034365234534,0.00762939453125,0.062808639833984534,0.00079325754394523522,0,0,1
12.375,0.07262987484375015,0.00762939453125,0.06500048031250015,0.00080048039058240291,0,0,1
12.5,0.074866527333984537,0.00762939453125,0.067237132802734537,0.00080779326408241556,0,0,1
12.625,0.07714843750000018,0.00762939453125,0.06951904296875018,0.00081519824789363026,0,0,1
12.75,0.079476050771484549,0.011444091796875,0.068031958974609549,0.00080246248452102626,0,0,1
12.875,0.081849812343750189,0.00762939453125,0.074220417812500189,0.00083090989277839788,0,0,1
13,0.084270167177734556,0.00762939453125,0.076640772646484556,0.000838575958702191,0,0,1
13.125,0.086737560000000186,0.011444091796875,0.075293468203125186,0.00082610828213196535,0,0,1
