Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_20250902.csv,
Starttime of export,134012597811200000,Tuesday, September 2, 2025,13:09:41.120
Endtime of export,134012597921238750,Tuesday, September 2, 2025,13:09:52.123


Name,RefPosUm[0],ActPosUm[0],RefVelMm[0],ActVelMm[0],ErrPosUm[0],ErrVelMm[0],ServoOutN[0],NoiseOut[0],ActForceN[0],FlagInject,FlagMoving[0],TargetTorque[0]
20,0.30779592811523504,0.026702880859375,0.046145725312500066,0.030517578125,0.28109304725586004,0,0.0014204585497177996,0,0.0004,0,2,7
20.125,0.31360000000000066,0.02288818359375,0.046720000000000074,-0.030517578125,0.29071181640625066,0,0.0014862818845260111,0,0.0018,0,2,7
20.25,0.31947607186523508,0.030517578125,0.047297724687500063,0.06103515625,0.28895849374023508,0,0.0014375931681964663,0,0.001,0,2,7
20.375,0.32542457484375076,0.030517578125,0.047878897500000073,0,0.29490699671875076,0,0.0014675829187428078,0,0.0014,0,2,7
20.5,0.33144593983398507,0.02288818359375,0.048463516562500072,-0.06103515625,0.30855775624023507,0,0.0015725796727450085,0,0.0014,0,2,7
20.625,0.33754059750000071,0.034332275390625,0.049051580000000067,0.091552734375,0.30320832210937571,0,0.0014861395347031902,0,0.0006,0,2,7
20.75,0.34370897827148511,0.030517578125,0.049643085937500067,-0.030517578125,0.31319140014648511,0,0.0015553178339407744,0,0.002,0,2,7
20.875,0.34995151234375071,0.030517578125,0.050238032500000078,0,0.31943393421875071,0,0.0015850075865128602,0,0.0016,0,2,7
21,0.35626862967773515,0.030517578125,0.050836417812500076,0,0.32575105155273515,0,0.0016146492377967939,0,0.0004,0,2,8
21.125,0.3626607600000008,0.034332275390625,0.051438240000000079,0.030517578125,0.3283284846093758,0,0.0016066924759070044,0,0.0006,0,2,8
21.25,0.36912833280273522,0.034332275390625,0.052043497187500079,0,0.33479605741211022,0,0.0016380350208911269,0,0.002,0,2,8
21.375,0.37567177734375079,0.034332275390625,0.052652187500000079,0,0.34133950195312579,0,0.0016692821532131,0,0.0016,0,2,8
21.5,0.38229152264648519,0.030517578125,0.053264309062500077,-0.030517578125,0.35177394452148519,0,0.00173802742084624,0,0.0014,0,2,8
21.625,0.38898799750000085,0.03814697265625,0.053879860000000071,0.06103515625,0.35084102484375085,0,0.0016922732048712029,0,0.0014,0,2,8
21.75,0.39576163045898527,0.03814697265625,0.054498838437500079,0,0.35761465780273527,0,0.0017252103484699723,0,0.0014,0,2,8
21.875,0.4026128498437509,0.03814697265625,0.055121242500000077,0,0.3644658771875009,0,0.0017580269051307271,0,0.0012,0,2,8
22,0.40954208374023526,0.041961669921875,0.05574707031250007,0.030517578125,0.36758041381836026,0,0.0017531775002531827,0,0.0022,0,2,8
22.125,0.41654976000000088,0.041961669921875,0.056376320000000077,0,0.37458809007812588,0,0.0017875645030682225,0,0.0014,0,2,8
22.25,0.42363630624023529,0.0457763671875,0.057008989687500088,0.030517578125,0.37785993905273529,0,0.0017842271761233639,0,0.001,0,2,8
22.375,0.430802149843751,0.0457763671875,0.057645077500000079,0,0.385025782656251,0,0.0018200715121240525,0,0.0018,0,2,9
22.5,0.43804771795898534,0.049591064453125,0.058284581562500083,0.030517578125,0.38845665350586034,0,0.0018181401849027272,0,0.0004,0,2,9
22.625,0.445373437500001,0.0457763671875,0.058927500000000084,-0.030517578125,0.399597070312501,0,0.0018929127946191542,0,0.0004,0,2,9
22.75,0.45277973514648534,0.05340576171875,0.059573830937500086,0.06103515625,0.39937397342773534,0,0.0018529859248080868,0,0.0018,0,2,9
22.875,0.46026703734375096,0.049591064453125,0.060223572500000079,-0.030517578125,0.41067597289062596,0,0.0019291334436066139,0,0.0024,0,2,9
23,0.46783577030273538,0.05340576171875,0.060876722812500082,0.030517578125,0.41443000858398538,0,0.0019281061806490315,0,0.0018,0,2,9
23.125,0.47548636000000105,0.05340576171875,0.061533280000000086,0,0.42208059828125105,0,0.0019662317729460376,0,0.0016,0,2,9
23.25,0.48321923217773544,0.057220458984375,0.0621932421875001,0.030517578125,0.42599877319336044,0,0.0019665551855450767,0,0.0014,0,2,9
23.375,0.491034812343751,0.06103515625,0.0628566075000001,0.030517578125,0.429999656093751,0,0.0019684173849603605,0,0.0012,0,2,9
