Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\time_resp_2mass_nf_20230720.csv,
Starttime of export,133343081085045000,Thursday, July 20, 2023,15:28:28.504
Endtime of export,133343081195137500,Thursday, July 20, 2023,15:28:39.513


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject
3,100000.00094781406,100000,0.00094781405641697347,0.0014066881801273079,0,0
3.125,100000.00107676,100000,0.0010767600033432245,0.0014077121917001445,0,0
3.25,100000.00121688843,100000,0.001216888427734375,0.0014086904841197124,0,0
3.375,100000.00136866234,99999.996185302734,0.0051833596080541611,0.0014471644641144807,0,0
3.5,100000.00153254453,100000.00381469727,-0.0022821527381893247,0.0013687679830810336,0,0
3.625,100000.0017089975,100000,0.001708997500827536,0.0014121851165321022,0,0
3.75,100000.00189848358,100000,0.0018984835769515485,0.0014132604434508565,0,0
3.875,100000.00210146484,100000,0.0021014648373238742,0.0014143844287135686,0,0
4,100000.00231840312,100000.00381469727,-0.001496294149546884,0.0013780616202278592,0,0
4.125,100000.00254976,100000,0.0025497599999653175,0.0014211854680036126,0,0
4.25,100000.00279599687,100000,0.0027959968720097095,0.0014219883660255524,0,0
4.375,100000.00305757484,100000,0.0030575748387491331,0.0014228805592712797,0,0
4.5,100000.00333495483,100000,0.0033349548320984468,0.0014239029044860287,0,0
4.625,100000.00362859749,100000.00381469727,-0.00018609977269079536,0.0013875724549858343,0,0
4.75,100000.00393896327,100000,0.0039389632729580626,0.0014307909742371479,0,0
4.875,100000.00426651235,100000.00381469727,0.00045181508176028728,0.0013942757839962509,0,0
5,100000.00461170467,100000.00762939453,-0.0030176898580975831,0.0013622700467301838,0,0
5.125,100000.004975,100000.00381469727,0.0011603027378441766,0.0014092465042108574,0,0
5.25,100000.0053568578,100000,0.0053568578005069867,0.0014509231387236316,0,0
5.375,100000.00575773734,100000,0.00575773733726237,0.0014503454799044727,0,0
5.5,100000.00617809764,100000.00381469727,0.0023634003737242892,0.0014124780856183115,0,0
5.625,100000.0066183975,100000,0.0066183974995510653,0.00145429651560686,0,0
5.75,100000.00707909546,100000,0.0070790954632684588,0.0014541009254555365,0,0
5.875,100000.00756064984,100000,0.0075606498430715874,0.0014543532435207819,0,0
6,100000.00806351873,100000.00381469727,0.00424882146762684,0.0014176098451813453,0,0
6.125,100000.00858816,99999.992370605469,0.016217554526519962,0.0015358340362831863,0,0
6.25,100000.00913503124,100000,0.00913503124320414,0.0014535272301165667,0,0
6.375,100000.00970458984,99999.996185302734,0.013519287109375,0.0014941866046526064,0,0
6.5,100000.01029729296,100000,0.010297292959876359,0.0014561711591093551,0,0
6.625,100000.01091359751,99999.996185302734,0.01472829477279447,0.0014987309212355646,0,0
6.75,100000.01155396014,100000.00381469727,0.0077392628736561164,0.0014250105418672861,0,0
6.875,100000.01221883735,100000.00381469727,0.0084041400841670111,0.0014360400481142393,0,0
7,100000.0129086853,99999.996185302734,0.016723382563213818,0.0015219142154188695,0,0
7.125,100000.01362396,99999.992370605469,0.021253354527289048,0.0015612636331128681,0,0
7.25,100000.01436511718,100000,0.014365117182023823,0.0014844173321368044,0,0
7.375,100000.01513261235,100000,0.015132612345041707,0.0014924852140827702,0,0
7.5,100000.01592690077,100000,0.015926900770864449,0.0015005943415937507,0,0
7.625,100000.0167484375,99999.996185302734,0.020563134763506241,0.0015461384011346258,0,0
7.75,100000.01759767733,100000.00381469727,0.01378298006602563,0.0014746208806911613,0,0
7.875,100000.01847507485,99999.996185302734,0.022289772110525519,0.0015621359830257614,0,0
8,100000.01938108436,100000,0.019381084362976253,0.0015275721266896534,0,0
8.125,100000.02031616,100000,0.020316159992944449,0.0015350481518880551,0,0
8.25,100000.02128075561,100000.00381469727,0.01746605834341608,0.0015046424326700283,0,0
8.375,100000.02227532484,100000,0.022275324838119559,0.0015532138080958803,0,0
8.5,100000.02330032109,100000,0.023300321088754572,0.0015589849190320779,0,0
8.625,100000.02435619749,100000,0.024356197493034415,0.0015643795163768389,0,0
8.75,100000.02544340702,100000,0.025443407022976317,0.0015694727890069931,0,0
8.875,100000.02656240235,100000.00381469727,0.022747705079382285,0.0015368338485921705,0,0
9,100000.02771363592,100000,0.027713635921827517,0.0015834306583449424,0,0
9.125,100000.02889756,100000.00381469727,0.02508286273223348,0.0015500569990296211,0,0
9.25,100000.03011462656,100000,0.030114626555587165,0.0015960770794245707,0,0
9.375,100000.03136528735,100000.00381469727,0.027550590079044923,0.0015623062383420042,0,0
9.5,100000.0326499939,100000,0.032649993896484375,0.001608121423956713,0,0
9.625,100000.0339691975,100000.00381469727,0.030154500229400583,0.0015743420622737654,0,0
9.75,100000.03532334921,100000,0.03532334920600988,0.0016203410492189074,0,0
9.875,100000.03671289985,100000.00381469727,0.032898202582146041,0.0015869264283730432,0,0
10,100000.03813829999,100000,0.038138299991260283,0.0016334534314689593,0,0
10.125,100000.0396,100000.00381469727,0.035785302738077007,0.0016007073824100212,0,0
10.25,100000.04109844999,100000.00381469727,0.037283752724761143,0.0016104979118907068,0,0
10.375,100000.04263409984,99999.996185302734,0.046448797103948891,0.0016954911226700088,0,0
10.5,100000.04420739922,100000.00381469727,0.040392701950622723,0.0016219368081038194,0,0
10.625,100000.0458187975,100000,0.045818797501851805,0.0016709207456599698,0,0
10.75,100000.0474687439,100000,0.047468743898207322,0.001678296055314432,0,0
10.875,100000.04915768735,100000,0.049157687346450984,0.001686436378627951,0,0
11,100000.05088607656,100000,0.050886076554888859,0.0016953258717251874,0,0
11.125,100000.05265436,100000,0.05265435999899637,0.0017049278431226656,0,0
11.25,100000.05446298592,100000.00762939453,0.046833591390168294,0.00164014964402514,0,0
11.375,100000.05631240235,100000.00381469727,0.052497705080895685,0.0016971462989525696,0,0
11.5,100000.05820305702,100000.00762939453,0.0505736624909332,0.0016740971738213929,0,0
11.625,100000.06013539751,100000,0.060135397507110611,0.0017676587992166517,0,0
11.75,100000.06210987108,99999.996185302734,0.065924568349146284,0.001814135259008524,0,0
